,BRCA_mean,LUAD_mean,Difference,p_value,neg_log10_p
gene_585,6.953767047351667,9.012415398167589,-2.058648350815922,1.476428728267252e-14,13.830787512916533
gene_586,3.56990344847256,4.442599859295339,-0.8726964108227793,0.0005508676982839499,3.258952692989409
gene_587,8.258776539623433,9.319675335510496,-1.0608987958870628,4.093672597295601e-18,17.387886894178084
gene_588,8.428967141609967,9.582600083507092,-1.1536329418971256,8.136977418559271e-24,23.0895368892408
gene_589,3.41939069296593,2.521506894937383,0.897883798028547,2.9397384447271564e-07,6.531691308045268
gene_590,0.09399386943842665,0.30261988874405676,-0.20862601930563013,0.0027684129452921072,2.5577691286352318
gene_591,8.836719981745434,8.862938065591207,-0.026218083845773066,0.7086701456065283,0.14955586252766734
gene_592,5.032917178504179,4.699107198582716,0.33380997992146266,0.03490190712637459,1.457150841469719
gene_593,7.1621710185872995,9.431191774782269,-2.269020756194969,2.1324074551841984e-54,53.67112980779231
gene_594,7.869034063696432,9.895415230166243,-2.026381166469811,9.15133359305774e-28,27.03851561304791
gene_595,0.16334479197472665,3.2697174022393125,-3.106372610264586,7.264198673314068e-58,57.1388122865211
gene_596,0.3243044746802334,3.676004161598,-3.3516996869177667,7.186641275385682e-63,62.143474032617675
gene_597,6.930040215836567,8.686968241709787,-1.7569280258732194,1.2713809140587323e-35,34.89572431247548
gene_598,2.165348600813106,4.44303782845327,-2.2776892276401637,5.769419923090831e-39,38.238867850079096
gene_599,1.7138274492702466,2.007793933616482,-0.2939664843462353,0.02380386475774579,1.6233525258552173
gene_600,9.0926932308832,8.814883901037303,0.2778093298458959,2.5834307893405525e-05,4.587803168803867
gene_601,6.862326369130599,6.986999407872056,-0.12467303874145674,0.12013317758375311,0.920337035463917
gene_602,9.218107939468934,9.189366931272836,0.02874100819609815,0.5799317091443454,0.23662314451971997
gene_603,0.8820513182517566,1.2485613602020709,-0.3665100419503142,0.012006643643508308,1.9205783790101805
gene_604,4.163560935354236,4.3487045077675885,-0.18514357241335233,0.11097827686441752,0.954762022665525
gene_605,1.7525561037862234,0.29014286430393615,1.4624132394822873,1.8103069954335443e-24,23.74224777036991
gene_606,0.65747990388466,1.1188786542273403,-0.4613987503426803,1.5060717919104446e-11,10.822154325554031
gene_607,0.40446614860392666,0.5580650992069149,-0.15359895060298828,0.004602821999792056,2.3369758198057493
gene_608,0.08693708053555667,0.09753337939587944,-0.010596298860322775,0.6442616226995456,0.19093773788571686
gene_609,8.632449540372265,9.1801266580017,-0.5476771176294353,1.991701054001576e-11,10.70077584680616
gene_610,0.08504904107090666,0.1368025710525319,-0.051753529981625246,0.3117455834070845,0.5061996905856478
gene_611,3.249123571388934,4.87585734269622,-1.6267337713072858,3.324297274103059e-10,9.47830014652155
gene_612,9.915799879895633,9.701548799652977,0.21425108024265604,1.997800729967194e-06,5.699447832522228
gene_613,10.516128061297435,10.745566301125958,-0.2294382398285233,0.005502958608803919,2.259403753777188
gene_614,3.5552163695379098,3.4356518962750284,0.11956447326288133,0.5078016336177461,0.2943059063176895
gene_615,8.007108844783401,7.862464945844114,0.14464389893928686,0.10248501548588072,0.9893396289255278
gene_616,0.08252695273899001,0.017871654649205673,0.06465529808978433,0.15508773938052592,0.8094225344227092
gene_617,0.0,0.13614870838876594,-0.13614870838876594,1.8179126437395804e-05,4.740426989790274
gene_618,11.671384182669298,10.906142710943476,0.7652414717258225,2.7372525160285516e-21,20.56268513636438
gene_619,0.9787685720217799,1.7566737654515248,-0.7779051934297448,3.8102975494299244e-13,12.419041108568535
gene_620,3.230876150339633,2.388063228639511,0.8428129217001219,3.1108451993493836e-05,4.507121599544155
gene_621,6.580080430905367,8.367151776807873,-1.7870713459025058,1.1455747532779347e-28,27.940976566119406
gene_622,6.300387685965867,6.154098602628866,0.14628908333700075,0.16402643823237015,0.7850861455313785
gene_623,9.210999548634266,9.964029851768867,-0.7530303031346008,3.7221495152994287e-06,5.429206185647669
gene_624,6.616827064005866,6.539367716013971,0.07745934799189502,0.36316582117831986,0.43989503121958434
gene_625,9.654988486899967,9.534218552451346,0.12076993444862083,0.0018135142728193385,2.741479022061883
gene_626,8.614238384404668,8.778339767919007,-0.164101383514339,0.04252107755107666,1.371395738303094
gene_627,7.609575516546067,7.391645791122483,0.21792972542358413,0.003365282941494788,2.472978415908331
gene_628,1.13593293057113,5.7180150931863825,-4.582082162615253,8.74353292563914e-93,92.05831305019325
gene_629,9.547673723189234,9.426887112752127,0.12078661043710781,0.30275837585567095,0.5189038331970276
gene_630,10.256179673829,10.261881684513119,-0.005702010684119685,0.9464100552030223,0.02392065416204847
gene_631,9.341265052757366,8.392993926682836,0.9482711260745305,3.8507056154866994e-10,9.414459681703567
gene_632,1.9719616456366802,3.386775552052156,-1.4148139064154759,3.131485048644152e-14,13.50424965750789
gene_633,9.418877211245766,9.807559632829788,-0.3886824215840221,6.222676932373753e-11,10.206022746039393
gene_634,7.891529734859999,8.792055747378937,-0.900526012518938,7.826813626199746e-30,29.106415007572313
gene_635,6.307867931582271,4.095387254541986,2.2124806770402845,1.1663349944193688e-27,26.93317669371719
gene_636,0.8987408408044434,0.7382197490128227,0.16052109179162066,0.31223487605928746,0.5055185886722219
gene_637,5.864004808307367,7.0169792728568074,-1.1529744645494402,7.619114782178119e-16,15.118095483719141
gene_638,2.322208465643773,8.122185568851206,-5.799977103207433,1.2463279102728605e-78,77.90436767927689
gene_639,1.1303927872074568,3.189833477288319,-2.059440690080862,7.525578978528634e-35,34.123460082111876
gene_640,6.5335809037098,7.007696458263831,-0.47411555455403054,0.0006574614979617395,3.1821296751003496
gene_641,4.6979921652437,3.6009535780826387,1.097038587161061,1.047298516533016e-08,7.97992951163085
gene_642,7.639009222647901,7.1488164231268785,0.49019279952102224,6.937631051307912e-12,11.158788800002988
gene_643,10.6337519854742,10.385770302582129,0.24798168289207112,2.1180289094106995e-05,4.6740681164136815
gene_644,6.904767205485234,6.950234163875886,-0.0454669583906524,0.34071157548265074,0.4676131112726215
gene_645,10.228388179127801,10.632301186439786,-0.403913007311985,3.2046523555375445e-06,5.494219076366899
gene_646,10.241467853350303,10.052233217276383,0.18923463607391966,0.0002217607519044509,3.6541153145421315
gene_647,10.9546254690147,11.027352728078085,-0.07272725906338628,0.14799707780645507,0.8297468596392359
gene_648,9.323610044190067,9.27737600161922,0.04623404257084651,0.5127929697587099,0.29005793749845865
gene_649,9.405371806931134,9.29610574856085,0.10926605837028447,0.07549114071872702,1.1221040121155266
gene_650,8.692153053448767,8.899959491160283,-0.20780643771151652,1.6002040768024465e-06,5.795824627483191
gene_651,11.246636473907332,11.160108224912056,0.08652824899527545,0.03540690983020967,1.4509119750281192
gene_652,10.224006002379635,9.978151425223688,0.2458545771559475,3.382320785553385e-08,7.470785205493737
gene_653,8.933988915337233,9.176465793237945,-0.24247687790071204,5.122369095579292e-05,4.290529131373618
gene_654,9.689770443510833,9.205283323800924,0.4844871197099092,1.3322911406456698e-19,18.875400860030922
gene_655,5.6822903915268395,7.206979400522482,-1.5246890089956429,5.609127109009215e-25,24.251104718286825
gene_656,7.919437255826033,7.781208073995035,0.1382291818309973,0.21251339135631064,0.6726136980423361
gene_657,1.0269562823501202,0.9860059938046171,0.04095028854550309,0.6819410257558787,0.1662531814963585
gene_658,5.2127496731142795,4.753304630758227,0.45944504235605255,0.004697486508748114,2.328134458525928
gene_659,10.159231186566133,9.972163212581346,0.18706797398478692,0.110221274790839,0.9577345703435244
gene_660,0.4597526076650333,0.9461586103296383,-0.48640600266460504,2.914142343380178e-07,6.5354892386213725
gene_661,7.3431102839739,9.079822935918155,-1.7367126519442557,4.6471178997262797e-17,16.332816309111188
gene_662,0.93254937882206,1.203111353388773,-0.27056197456671294,0.010406551704267028,1.9826931536689427
gene_663,2.403087297074133,3.188093398625979,-0.7850061015518461,7.109747084597012e-12,11.148145848175655
gene_664,1.6321324420971632,1.1285780068717377,0.5035544352254255,0.0024978406106561154,2.60243527777975
gene_665,7.955110344728767,8.025362026300568,-0.0702516815718015,0.5535038409750342,0.2568793610391434
gene_666,4.110041094580696,4.422374002960425,-0.31233290837972927,0.08334134078051932,1.079139516970929
gene_667,7.588378473315833,7.261456947202268,0.3269215261135656,0.022548072927425836,1.646890569207207
gene_668,9.866501751003733,9.16327824969766,0.7032235013060735,5.852391102268179e-09,8.23266665864356
gene_669,4.5302274765007,4.799200223961986,-0.2689727474612855,0.00043628875911724005,3.3602259763696862
gene_670,5.768577398686633,6.379030325948297,-0.6104529272616643,1.9413704640087733e-13,12.71189158201363
gene_671,1.3354813348707466,2.954631208400632,-1.6191498735298853,1.0729622902489437e-19,18.969415541244288
gene_672,10.6162692792897,10.50759092809752,0.1086783511921805,0.028202486829130364,1.5497125949235215
gene_673,9.712776482993998,9.442128673726526,0.2706478092674729,0.002404495254576057,2.618976075697043
gene_674,11.071521034272033,10.791451473094963,0.28006956117707027,5.56888043151791e-06,5.2542321066729
gene_675,10.474457571850833,10.150175441024754,0.32428213082607904,0.0006378521890664347,3.1952799496645548
gene_676,10.5699060394795,10.466994011292837,0.10291202818666356,0.08408578019307351,1.0752774418457403
gene_677,3.2060654475225903,2.9802471647932127,0.22581828272937754,0.12336968310529947,0.9087915508190564
gene_678,3.2685614255754403,4.040031425423815,-0.7714699998483749,4.646002841482161e-08,7.332920528922429
gene_679,10.636334675237833,10.643759318728227,-0.007424643490393734,0.8694966397462991,0.06073209203097543
gene_680,7.835211939377132,7.832622892307446,0.002589047069685435,0.974371273355358,0.01127552849522839
gene_681,8.594452154744667,8.667141210065603,-0.07268905532093584,0.24367499580365917,0.6131890327423268
gene_682,8.096810558717701,8.164729873808724,-0.06791931509102334,0.2993961179062699,0.5237538351980956
gene_683,10.3897522286554,10.400981397503406,-0.011229168848005955,0.877765222850496,0.05662162994276982
gene_684,10.716711204899566,11.0497512324139,-0.33304002751433437,7.913825894714228e-09,8.101613508504743
gene_685,10.066872243180635,9.817781269021348,0.24909097415928727,0.0006699650058629099,3.173947881116399
gene_686,9.941986035903401,10.508989206279503,-0.5670031703761023,8.760329949249057e-26,25.057479536247488
gene_687,7.527026092749532,6.745773395584114,0.7812526971654181,2.630567389004058e-11,10.579950568112126
gene_688,9.1564625230536,9.225082548112693,-0.06862002505909359,0.12062225171862714,0.9185725685872768
gene_689,9.365635236352867,9.390213870694398,-0.024578634341530403,0.742666056021446,0.12920642530947757
gene_690,7.522408652985832,7.028708524456951,0.49370012852888134,7.621109243817106e-15,14.117981812989939
gene_691,11.3807798512223,10.956737560203688,0.4240422910186119,1.0862777742888712e-09,8.964059106224576
gene_692,5.711935103006433,5.846530665795532,-0.1345955627890989,0.17051724787620418,0.7682316854186624
gene_693,2.078307465942237,3.8998997562671063,-1.8215922903248694,5.847102185803956e-20,19.233059316228903
gene_694,2.5440794152266335,2.2158155164325106,0.3282638987941229,0.008581567034848183,2.0664334006772287
gene_695,0.7624612347590933,0.7734169063444752,-0.01095567158538191,0.9029552252157407,0.04433378448587872
gene_696,2.36862423155059,1.961589431089546,0.4070348004610438,0.0016502916367509219,2.782439301216549
gene_697,7.244533263043101,8.323693786603545,-1.0791605235604447,4.3360870549062524e-12,11.362902007123296
gene_698,5.215880932734233,5.4748923302430486,-0.2590113975088153,0.004644136555268093,2.3330950188371027
gene_699,4.498613012622872,4.442756359305603,0.05585665331726908,0.7120208992092785,0.14750725878159976
gene_700,0.47452679735054326,0.31466313518911343,0.15986366216142983,0.04467265927723007,1.3499581940459267
gene_701,8.054637182892566,7.178679822329574,0.8759573605629924,2.5558518258903955e-22,21.592464327768525
gene_702,9.696557247999765,9.719870262268724,-0.023313014268959265,0.7297834926984454,0.13680596436278653
gene_703,10.3260389763453,10.074878760602482,0.2511602157428179,2.7293065012600766e-05,4.5639476902987965
gene_704,5.0256504956654995,6.8290375348832635,-1.803387039217764,1.4241688668781704e-26,25.846438512380853
gene_705,1.6122571770785934,1.635171514097936,-0.022914337019342534,0.8638899840951341,0.06354156115838597
gene_706,7.111087330547154,0.01813983821897163,7.092947492328182,7.006305497547021e-68,67.15451092996346
gene_707,5.236242747717021,0.18459541257183687,5.051647335145184,9.057145729214466e-61,60.04300864441529
gene_708,1.3103828223689602,1.0426435792367803,0.2677392431321799,0.004832457378530857,2.315831967687508
gene_709,7.4968504805498,7.416057677859929,0.08079280268987077,0.2748685122415626,0.5608750082212072
gene_710,0.302284612334,0.9671239419825816,-0.6648393296485815,5.577040157525349e-15,14.253596228356049
gene_711,4.269684859785067,4.668287431831489,-0.39860257204642213,0.0005509118233538442,3.2589179069473695
gene_712,1.30544494161772,3.3580921208774965,-2.0526471792597762,6.842556801842386e-21,20.16478158871151
gene_713,0.8751981502565434,0.28097331509258866,0.5942248351639547,6.918436038339495e-08,7.159992069804012
gene_714,5.25752687975434,5.878214530579574,-0.6206876508252339,5.2455072964844695e-05,4.280212504532369
gene_715,6.477553843326214,6.634021011463759,-0.1564671681375458,0.27674520650698564,0.5579198927820105
gene_716,4.700146999835306,4.497933939853403,0.20221305998190342,0.08826022464316763,1.0542349715051424
gene_717,7.1641733225874,6.910298944085177,0.25387437850222305,0.004646943843592781,2.3328325757598103
gene_718,6.5312480074255,7.0225482948915605,-0.4913002874660606,1.394373151027648e-07,6.855620988256639
gene_719,7.341192089231265,7.822873229317945,-0.48168114008667917,3.0934597747373246e-11,10.509555526879536
gene_720,10.367869358107667,10.354556631862199,0.013312726245468198,0.824480951558052,0.0838193736504991
gene_721,8.265132472840435,7.825714578482057,0.4394178943583773,1.1912706936822792e-08,7.923989542115241
gene_722,5.954590730903448,3.1553256136832197,2.799265117220228,1.6453740137520898e-27,26.783735366014383
gene_723,5.785716222285596,6.654807641103971,-0.8690914188183747,1.1970094633651483e-10,9.921902416117383
gene_724,2.79844153729341,4.722403833175703,-1.9239622958822924,7.695678072592113e-27,26.113753108098763
gene_725,8.934917529763068,8.61243415335624,0.32248337640682756,1.3929422325756015e-05,4.856066894052607
gene_726,8.065519695874,8.1797328327061,-0.11421313683209888,0.0560633235085585,1.2513211602567194
gene_727,10.495919916451866,9.817875420481062,0.6780444959708039,3.6900549317521946e-12,11.4329671686975
gene_728,10.446028045567433,10.248333852387164,0.19769419318026848,0.0022300126802792105,2.6516926674632146
gene_729,3.073546823984427,3.5785026334854826,-0.5049558095010558,9.1304535878652e-05,4.039507646801547
gene_730,8.708543624211266,8.579884760632977,0.12865886357828948,0.021539059314495897,1.6667732677717684
gene_731,1.95695727916307,2.3211519008096104,-0.3641946216465404,0.005659489342253664,2.2472227535902674
gene_732,5.954974789373,7.446394366349503,-1.4914195769765035,1.2078606325054124e-24,23.91798317335198
gene_733,9.240906609915767,8.969341649641418,0.2715649602743486,0.0008984200945408011,3.0465205429770195
gene_734,3.983814339272534,4.787214347928227,-0.8034000086556934,3.656108210868005e-14,13.43698095881146
gene_735,8.235624280605467,7.8299685638088645,0.40565571679660284,1.9502465806865684e-06,5.709910474862443
gene_736,7.383072503063167,7.973108562722906,-0.5900360596597389,1.641491101901509e-09,8.784761467126263
gene_737,0.8695632925645068,1.8673763293923051,-0.9978130368277983,1.2707601843941025e-15,14.89593640099694
gene_738,6.059674516074833,6.932668574122553,-0.8729940580477198,8.645108023472364e-15,14.06322957570355
gene_739,9.896452469553532,10.095681530319006,-0.19922906076547342,0.000446207479039088,3.350463154629984
gene_740,6.6363496691624,2.8143438180792555,3.8220058510831447,1.081996833241115e-95,94.96577401030886
gene_741,8.083199463941101,8.049134055265107,0.03406540867599439,0.7079503183181151,0.14999721863418675
gene_742,0.41266755852695997,2.738128055712688,-2.325460497185728,2.2651300350108787e-29,28.64490686125969
gene_743,7.098777050096299,9.183254361728936,-2.0844773116326376,1.5473807091659668e-47,46.810402821692584
gene_744,9.141234563216267,9.621957228857307,-0.48072266564103927,5.22466512741555e-15,14.281941540236279
gene_745,9.238444802901368,9.318022087160282,-0.07957728425891375,0.5714353172529307,0.24303292178653993
gene_746,9.689785059648168,9.14807929831085,0.5417057613373171,3.002048949058691e-22,21.522582230769373
gene_747,11.0549014533124,8.534770862295955,2.5201305910164447,2.3206289296224516e-58,57.6343942980193
gene_748,4.206087714769149,2.7237205734513052,1.4823671413178436,9.734646332118552e-20,19.01167982214081
gene_749,2.4859346558626934,3.8147247852809434,-1.32879012941825,2.8861987432637007e-08,7.539673766752255
gene_750,1.6680474158821832,2.2749569193952905,-0.6069095035131074,9.34994254582334e-05,4.029191057802193
gene_751,4.21197456203703,5.382865777607801,-1.1708912155707711,5.495430742311308e-07,6.259998261079013
gene_752,10.958017203819367,10.661083560321064,0.29693364349830276,1.8778361223890032e-05,4.726342311030294
gene_753,4.413935838568333,4.980685008081561,-0.5667491695132272,3.375232679212361e-06,5.471696282739681
gene_754,8.188635155953067,8.224938071634043,-0.036302915680975545,0.6911598669357437,0.16042148765065248
gene_755,7.677856001807701,8.743769869006455,-1.0659138671987538,5.555866604626364e-15,14.255248190142874
gene_756,11.4969956851417,11.188939770767375,0.3080559143743251,1.363504715511978e-11,10.865343355766143
gene_757,11.472456952436232,11.336024930807094,0.1364320216291386,0.013677049413230894,1.8640075840314538
gene_758,1.3929698984853667,1.8018376243882126,-0.4088677259028459,6.965675532836252e-07,6.1570367592175295
gene_759,0.17018642714314666,0.3850321150850497,-0.21484568794190304,1.1942450766521554e-07,6.922906540446291
gene_760,10.409050456052666,11.041380213568793,-0.6323297575161266,1.3356338534985802e-08,7.874312581680186
gene_761,9.771364484887332,8.986498251405532,0.7848662334818002,2.0102288703154955e-05,4.696754494093664
gene_762,11.883103423868633,11.357220514464327,0.5258829094043058,1.591612592417427e-05,4.7981626334891025
gene_763,9.257691696924965,10.076318279322269,-0.8186265823973038,4.904840535718946e-18,17.309375107668966
gene_764,0.6345377039284767,0.3150918858491206,0.3194458180793561,0.002156846530766472,2.666180755784084
gene_765,7.4158037098363,6.991716904278439,0.42408680555786127,3.460325887858292e-07,6.4608829981338785
gene_766,0.3535258904796233,2.0341243541803333,-1.68059846370071,2.185536566596575e-21,20.660441922856204
gene_767,11.566232973971301,12.400250406575887,-0.8340174326045862,1.395437841069069e-42,41.85528950412837
gene_768,2.1055715230516032,1.9716337913513757,0.1339377317002275,0.4039341571428876,0.39368942082987585
gene_769,11.020347415661233,12.117011834494752,-1.0966644188335195,3.9821408811814403e-16,15.399883379457428
gene_770,5.9950825004095005,6.659242177979362,-0.6641596775698613,2.3702053721025656e-13,12.625214021877389
gene_771,11.972035807044701,12.370066395,-0.398030587955299,2.541334809228253e-07,6.594938114870282
gene_772,2.2970052406913464,3.627783410767553,-1.3307781700762065,9.67029907236025e-25,24.01456009432783
gene_773,13.627457319248332,13.871902058646809,-0.24444473939847633,0.0015007958004889855,2.823678394201559
gene_774,8.1353524344434,9.48523187136553,-1.34987943692213,5.794812291571117e-13,12.23696062735443
gene_775,10.635471944291433,11.320821003957732,-0.685349059666299,5.229854744923568e-27,26.281510373150738
gene_776,12.580171804650135,12.681133602033333,-0.10096179738319755,0.0690846264167231,1.1606185865652625
gene_777,12.324938961018267,11.09545775103709,1.2294812099811772,1.3666780523481838e-48,47.864333779913544
gene_778,11.622462712227001,11.564674923758156,0.057787788468845136,0.19102509824462122,0.718909568286036
gene_779,0.22244743553616833,0.06718702560846808,0.15526040992770024,0.013181090599933025,1.8800486548453588
gene_780,4.542526683915041,4.8941331321596735,-0.35160644824463283,0.19599080048027717,0.7077643133089172
gene_781,5.90611590089236,5.183426864765312,0.7226890361270479,0.010715583387502623,1.9699841797247009
gene_782,8.673337767286867,5.9997168109687244,2.6736209563181426,4.8379821003583274e-39,38.31533574278067
gene_783,6.550199022915466,7.255967345166241,-0.7057683222507753,1.1604914106363586e-06,5.935358069621711
gene_784,3.6308781237428835,4.1743228192221284,-0.5434446954792449,4.163817980392626e-06,5.38050826375297
gene_785,9.150928921367735,9.887068443320711,-0.7361395219529765,5.721298433506411e-08,7.242505398040189
gene_786,6.6872584306605,6.671366762051561,0.015891668608938758,0.928389574676773,0.032269745085756994
gene_787,0.5305523582212633,0.2009811016878227,0.32957125653344066,1.2564438179145302e-06,5.9008569261841854
gene_788,9.4557055081939,8.689429141288368,0.7662763669055312,3.721328071881838e-31,30.429302040935934
gene_789,11.433454004404899,11.525659351656738,-0.0922053472518396,0.0710730175769496,1.1482952451429538
gene_790,11.191345612056534,11.153612930556807,0.037732681499726084,0.4897422130848781,0.310032460572948
gene_791,10.367040349561199,10.439224881962838,-0.07218453240163925,0.37092173251643945,0.43071772036385664
gene_792,9.930774678204468,9.920202287715458,0.01057239048900982,0.812954233025979,0.08993390324203342
gene_793,11.003596299034434,10.438834824543674,0.5647614744907603,3.5110079261414782e-09,8.454568190108667
gene_794,9.941775797049434,10.14647350549007,-0.2046977084406354,0.0020552415578249934,2.6871371270408533
gene_795,8.401177906155299,8.23359716515773,0.16758074099756826,0.039714529653900314,1.40105057650941
gene_796,7.237699019156133,8.55230274916383,-1.3146037300076978,4.267764050752305e-44,43.369799599155925
gene_797,11.053467715551132,10.97402761066929,0.07944010488184183,0.10925188620701069,0.9615710563051373
gene_798,10.652603590181867,10.914662252482836,-0.2620586623009693,7.476734281007254e-09,8.12628805366426
gene_799,12.9494996548642,12.485458573323404,0.4640410815407954,7.653927864687867e-10,9.116115635149884
gene_800,12.693824192580001,12.406773328614893,0.28705086396510815,4.666319445939107e-10,9.331025533682041
gene_801,10.561024690723734,10.352056722244825,0.20896796847890897,0.0009706828695102387,3.012922634682896
gene_802,10.4589894796382,10.086727594234894,0.3722618854033062,2.978662972075511e-14,13.52597863328989
gene_803,4.940595596339467,3.381422602629625,1.5591729937098417,7.05931786809539e-11,10.151237262182553
gene_804,11.630123198368,11.716363688778513,-0.0862404904105123,0.08678473448622441,1.0615566609001164
gene_805,10.576704749537699,10.295208819177233,0.2814959303604656,7.665140412430791e-07,6.115479885195079
gene_806,9.340906975229233,8.68816430178149,0.6527426734477437,5.2427752640193864e-17,16.2804387582863
gene_807,10.008822105399801,9.94891876454227,0.05990334085753091,0.302283169451349,0.5195860328350504
gene_808,10.614525823159333,10.26810702980539,0.34641879335394243,4.880773394236577e-09,8.311511355407845
gene_809,8.328818563923365,8.520038295037091,-0.19121973111372625,0.00021058836415469194,3.6765656289863196
gene_810,8.430481853788633,8.103911008100285,0.32657084568834804,5.074754330118582e-08,7.294584977189398
gene_811,8.796502318405466,8.665727296134822,0.13077502227064386,0.01628682867967064,1.78816347192238
gene_812,6.1167941759941,6.466010284812624,-0.34921610881852416,2.666906332265643e-06,5.573992237438932
gene_813,8.955211260677201,9.139697188441135,-0.1844859277639337,0.0010510711514563648,2.978367883744397
gene_814,6.688373694352533,7.159652678266311,-0.47127898391377787,3.2113821058832443e-05,4.493308016886426
gene_815,6.156059687772267,7.820797374515176,-1.6647376867429093,7.008193142865416e-20,19.154393937701162
gene_816,7.674461980072266,8.018153760403546,-0.34369178033128023,1.5898715402440381e-06,5.798637964746818
gene_817,7.959580005038833,8.262616123858864,-0.3030361188200308,0.004129644188244474,2.3840873657137895
gene_818,8.641616581267767,8.472456012267942,0.1691605689998248,0.10301640605367379,0.9870936054774149
gene_819,10.999446148840999,9.364448811951348,1.6349973368896507,3.418946978688676e-54,53.46610763422577
gene_820,7.781675130717466,7.579253854525248,0.20242127619221773,0.0327098431576609,1.485321538294025
gene_821,2.9930908037155937,3.1859822127281987,-0.19289140901260504,0.13567215282284123,0.867509283633163
gene_822,5.087982605192213,3.926755737704354,1.161226867487859,1.6706077485124087e-09,8.777125508606936
gene_823,8.177233345056566,8.10009701681298,0.0771363282435864,0.5324803818161424,0.2736963883135343
gene_824,0.052172138801776666,0.1822440950969929,-0.13007195629521623,0.022253651290501452,1.652598721527143
gene_825,9.639939556885734,9.078411955710354,0.5615276011753796,1.1979865175663153e-13,12.921548069575673
gene_826,11.001810977843501,10.80851240637234,0.19329857147116059,0.0009403852405087845,3.0266941958124036
gene_827,11.552548803876334,11.613265749421986,-0.06071694554565177,0.21727558654255574,0.6629890690107905
gene_828,9.550607605849434,9.38620551489901,0.1644020909504249,0.0008582674401279115,3.0663773628811097
gene_829,12.599214842667667,12.467308991350356,0.13190585131731147,0.006277497671727785,2.2022134396912585
gene_830,8.829480323839732,8.166122134558934,0.6633581892807978,7.900654671886636e-13,12.102336920278207
gene_831,11.336519718550267,11.122856590640428,0.21366312790983955,3.1838409182881796e-06,5.497048640066152
gene_832,8.6223319137277,8.442795804225815,0.17953610950188548,0.0030054180042011565,2.5220951162426095
gene_833,7.943288594040532,8.055488879968511,-0.1122002859279787,0.06437503334691799,1.1912825329817627
gene_834,5.689271209560033,5.640069942515461,0.04920126704457228,0.6162185439165924,0.21026523656196994
gene_835,9.265434366425367,7.815846369343545,1.4495879970818226,9.936972887195444e-30,29.002745895140897
gene_836,7.058718398974667,7.490206138277659,-0.4314877393029919,0.0009990708227202926,3.0004037241600057
gene_837,6.401887003430067,6.761718551141489,-0.3598315477114218,0.06898408709940858,1.1612510785662324
gene_838,13.50352672531,14.254468716872339,-0.750941991562339,1.5006159795487126e-24,23.82373043320714
gene_839,11.223708163109599,11.344332165585106,-0.1206240024755072,0.07617749177353822,1.1181733310560762
gene_840,2.009231076103487,1.7138583179943048,0.29537275810918207,0.06556784601791324,1.1833090831918003
gene_841,0.19894476367798664,0.4967597052798581,-0.29781494160187144,0.0010077232501378521,2.996658721303625
gene_842,0.017744828548173334,0.49978704789451767,-0.48204221934634434,3.4696341027037233e-11,10.459716322199144
gene_843,0.5785002744791733,0.900590629095993,-0.3220903546168197,0.004956638578507222,2.3048127472401863
gene_844,8.0306379151779,8.272819038438723,-0.24218112326082242,0.04676256822583022,1.330101645164656
gene_845,0.1858868663355033,1.6729171798712692,-1.4870303135357659,9.721263643004809e-25,24.012277278539322
gene_846,1.2631906575399132,2.6154920389013547,-1.3523013813614415,4.857352695129631e-25,24.313600361013798
gene_847,4.18053979581897,4.8330113914471635,-0.6524715956281932,7.102615636252486e-05,4.148581686886611
gene_848,7.2581003690348345,7.123344720924682,0.1347556481101524,0.45199600885428926,0.34486540001209426
gene_849,7.242294220672332,8.310687756090852,-1.0683935354185197,3.269786192174135e-22,21.485480644463493
gene_850,6.1536038540888,6.773532271501844,-0.6199284174130435,3.613021334909983e-08,7.442129473913207
gene_851,7.328151595594366,7.448152281109574,-0.12000068551520826,0.2115980165742939,0.6744884075011078
gene_852,7.675170723410099,8.372901670949645,-0.6977309475395455,1.0842984532947285e-08,7.964851161728561
gene_853,2.893316670413933,3.9592317115109927,-1.06591504109706,4.75690080732618e-14,13.32267590455656
gene_854,0.6953438137365401,2.401710263715596,-1.7063664499790558,2.4346905045140214e-23,22.613556238032324
gene_855,1.8091754450693203,2.2610999733523616,-0.4519245282830413,0.006883703263669295,2.1621778591069107
gene_856,0.39118001924013335,0.6693810291812907,-0.2782010099411574,2.658590624847691e-05,4.575348531061497
gene_857,9.758484175245034,10.722662485104182,-0.9641783098591485,2.5333968121054375e-13,12.596296780280298
gene_858,6.343097936588934,7.141396142492482,-0.7982982059035484,4.835720865434177e-07,6.3155387760702375
gene_859,0.20362660098095,0.2226051569369929,-0.018978555956042892,0.8160642609768288,0.08827564138242001
gene_860,0.8052700903885166,0.9923818169160071,-0.18711172652749053,0.015342162531502859,1.8141134207452199
gene_861,11.128708368078405,8.796015393564469,2.332692974513936,1.8219962113056394e-20,19.739452530442474
gene_862,11.852816468028767,12.332917465844469,-0.48010099781570226,0.0003059509455511018,3.5143482002643864
gene_863,2.4575438745515097,0.5972407819131488,1.860303092638361,7.259224621743225e-22,21.139109765041212
gene_864,0.06977616071985998,4.71679878566778,-4.647022624947921,2.5403902607186005e-102,101.59509956091654
gene_865,10.426381061986568,11.484612667979503,-1.058231605992935,6.119466523268758e-21,20.21328643669417
